"Country","2008-2009","%Share 2008-2009","2009-2010_x","%Share 2009-2010_x","Growth 2009-2010","2009-2010_y","%Share 2009-2010_y","2010-2011_x","%Share 2010-2011_x","Growth 2010-2011","2010-2011_y","%Share 2010-2011_y","2011-2012_x","%Share 2011-2012_x","Growth 2011-2012","2011-2012_y","%Share 2011-2012_y","2012-2013_x","%Share 2012-2013_x","Growth 2012-2013","2012-2013_y","%Share 2012-2013_y","2013-2014_x","%Share 2013-2014_x","Growth 2013-2014","2013-2014_y","%Share 2013-2014_y","2014-2015_x","%Share 2014-2015_x","Growth 2014-2015","2014-2015_y","%Share 2014-2015_y","2015-2016_x","%Share 2015-2016_x","Growth 2015-2016","2015-2016_y","%Share 2015-2016_y","2016-2017_x","%Share 2016-2017_x","Growth 2016-2017","2016-2017_y","%Share 2016-2017_y","2017-2018_x","%Share 2017-2018_x","Growth 2017-2018","2017-2018_y","%Share 2017-2018_y","2018-2019_x","%Share 2018-2019_x","Growth 2018-2019","2018-2019_y","%Share 2018-2019_y","2019-2020_x","%Share 2019-2020_x","Growth 2019-2020","2019-2020_y","%Share 2019-2020_y","2020-2021_x","%Share 2020-2021_x","Growth 2020-2021","2020-2021_y","%Share 2020-2021_y","2021-2022_x","%Share 2021-2022_x","Growth 2021-2022","2021-2022_y","%Share 2021-2022_y","2022-2023_x","%Share 2022-2023_x","Growth 2022-2023","2022-2023_y","%Share 2022-2023_y","2023-2024_x","%Share 2023-2024_x","Growth 2023-2024","2023-2024_y","%Share 2023-2024_y","2024-2025","%Share 2024-2025","Growth 2024-2025"
"Macao","3.073981415296641","0.0031","23.072837741243745","0.0229","650.58","23.072837741243745","0.000027281391470097687","0.7786156778651419","0.000000714796283059328","-0.1151124628543651","0.7786156778651419","0.0006","0.8708482249225638","0.0005","11.84","0.8708482249225638","0.0005","0.625780319275673","0.0003","-28.14","0.625780319275673","0.0003","1.178436978794377","0.0005","88.31","1.178436978794377","0.0005","1.7451751250893497","0.0008","48.09","1.7451751250893497","0.0008","1.5393137955682632","0.0008","-11.8","1.5393137955682632","0.0008","1.2094353109363831","0.0005","-21.43","1.2094353109363831","0.0005","10.656802477960449","0.0046","781.14","10.656802477960449","0.0046","0.8683226113890874","0.0003","-91.85","0.8683226113890874","0.0003","5.358101024541339","0.002","517.06","5.358101024541339","0.002","7.9773647843697875","0.0031","48.88","7.9773647843697875","0.000003693114129139862","10.648332142006192","0.000003335715987610198","0.0398878073778621","10.648332142006192","0.0028","4.194305456278294","0.001","-60.61","4.194305456278294","0.001","0.947224207767453","0.0002","-77.42","0.947224207767453","0.0000002382654276864427","0.4453895639742674","0.000000714796283059328","-0.0631159154563181"
"Macedonia","5.665939957112223","0.0057","3.9307838932570887","0.0039","-30.62","3.9307838932570887","0.000004646175839885632","4.525279961877532","0.0000039313795568263045","0.0180177623464295","4.525279961877532","0.0033","5.072015725518227","0.0029","12.08","5.072015725518227","0.0029","5.904014772456517","0.003","16.4","5.904014772456517","0.003","7.740040505122708","0.0034","31.1","7.740040505122708","0.0034","10.589587800810104","0.0047","36.82","10.589587800810104","0.0047","10.029318560876815","0.0049","-5.29","10.029318560876815","0.0049","11.89609244698594","0.0054","18.61","11.89609244698594","0.0054","13.349451989516322","0.0057","12.22","13.349451989516322","0.0057","16.298022396950202","0.0059","22.09","16.298022396950202","0.0059","19.08736001906124","0.0072","17.11","19.08736001906124","0.0072","20.43089111269955","0.0079","7.04","20.43089111269955","0.000009411484393614489","27.152168215391946","0.000008577555396711937","0.0391918285560403","27.152168215391946","0.0072","26.79067190850608","0.0062","-1.33","26.79067190850608","0.0062","36.14381701215154","0.0084","34.91","36.14381701215154","0.000010007147962830594","5.51854896354539","0.000008815820824398381","-0.1009431652882685"
"Madagascar","132.87395758875388","0.1327","48.9541815582559","0.0486","-63.16","48.9541815582559","0.00005789849892780557","42.94353109363831","0.00003776507028830117","-0.0146272510134969","42.94353109363831","0.0317","71.19356683345246","0.0408","65.78","71.19356683345246","0.0408","99.9962115796998","0.0514","40.46","99.9962115796998","0.0514","173.49829640219204","0.0764","73.5","173.49829640219204","0.0764","121.62836549916608","0.0538","-29.9","121.62836549916608","0.0538","152.99191088873005","0.0748","25.79","152.99191088873005","0.0748","170.16526090064332","0.0772","11.23","170.16526090064332","0.0772","175.0144507981892","0.0751","2.85","175.0144507981892","0.0751","164.82053847986657","0.06","-5.82","164.82053847986657","0.06","254.2138193948058","0.0961","54.24","254.2138193948058","0.0961","286.701798903979","0.1115","12.78","286.701798903979","0.0001328329759351","312.1393495353824","0.0000992375506314034","0.0105700224129335","312.1393495353824","0.0833","506.9040028591851","0.1175","62.4","506.9040028591851","0.1175","228.57457707886584","0.053","-54.91","228.57457707886584","0.00006314033833690731","37.89328091493924","0.00006051941863235645","-0.0993827948036132"
"Malawi","48.73311889444842","0.0487","46.10045270431261","0.0458","-5.4","46.10045270431261","0.00005456278294019537","55.14185132237312","0.00004848701453419108","0.0233647673964628","55.14185132237312","0.0407","84.36486776268762","0.0483","53","84.36486776268762","0.0483","99.31236597569692","0.051","17.72","99.31236597569692","0.051","160.03319037407672","0.0705","61.14","160.03319037407672","0.0705","155.65941148439362","0.0689","-2.73","155.65941148439362","0.0689","137.43372647128902","0.0672","-11.71","137.43372647128902","0.0672","142.39197045508698","0.0646","3.61","142.39197045508698","0.0646","153.2638313080772","0.0658","7.64","153.2638313080772","0.0658","168.92467238503693","0.0614","10.22","168.92467238503693","0.0614","155.74129139861807","0.0589","-7.8","155.74129139861807","0.0589","133.5046461758399","0.0519","-14.28","133.5046461758399","0.00006182987848463187","133.61703597807957","0.0000424112461281868","0.0001002909077147","133.61703597807957","0.0356","109.9310817250417","0.0255","-17.73","109.9310817250417","0.0255","86.03406004288777","0.02","-21.74","86.03406004288777","0.00002382654276864427","19.22136049559209","0.00003073624017155111","-0.0925165941522842"
"Malaysia","1879.957350488444","1.8769","1608.759018346438","1.5971","-14.43","1608.759018346438","0.00190266857279","2105.934060042888","0.0018522754348344","0.0368170815497862","2105.934060042888","1.5548","2275.8172504169643","1.3031","8.07","2275.8172504169643","1.3031","2876.2816893018826","1.4773","26.38","2876.2816893018826","1.4773","3027.592101501072","1.334","5.26","3027.592101501072","1.334","4242.805265665952","1.878","40.14","4242.805265665952","1.878","2878.1667857993807","1.4076","-32.16","2878.1667857993807","1.4076","4175.525399094591","1.8951","45.08","4175.525399094591","1.8951","4376.7221348582325","1.8777","4.82","4376.7221348582325","1.8777","5373.328806290208","1.9545","22.77","5373.328806290208","1.9545","5373.650107219443","2.032","0.01","5373.650107219443","2.032","5357.492339766501","2.0829","-0.3","5357.492339766501","0.0024814152966404","6209.622790088159","0.0019731951393852","0.01894853163704","6209.622790088159","1.6563","6822.1547772218255","1.5812","9.86","6822.1547772218255","1.5812","7167.690576602336","1.6624","5.06","7167.690576602336","0.0019804622349297","1579.4025613533477","0.0025246604717655","-0.0928817880570037"
"Maldives","70.32217059804623","0.0702","45.09113652609007","0.0448","-35.88","45.09113652609007","0.00005337145580176317","54.26977603049798","0.00004777221825113176","0.0242503586689597","54.26977603049798","0.0401","71.21583273766976","0.0408","31.23","71.21583273766976","0.0408","79.35426495115559","0.0408","11.43","79.35426495115559","0.0408","76.60106028115321","0.0338","-3.47","76.60106028115321","0.0338","111.16829878484631","0.0492","45.13","111.16829878484631","0.0492","139.51888253514414","0.0682","25.5","139.51888253514414","0.0682","157.8746009054086","0.0717","13.16","157.8746009054086","0.0717","166.62624493685968","0.0715","5.54","166.62624493685968","0.0715","185.4767929473433","0.0675","11.31","185.4767929473433","0.0675","191.57668572790087","0.0724","3.29","191.57668572790087","0.0724","172.92771026923992","0.0672","-9.73","172.92771026923992","0.00008005718370264475","593.6251131760781","0.0001885870860138","0.2898252873241322","593.6251131760781","0.1583","456.8947343340481","0.1059","-23.03","456.8947343340481","0.1059","880.1163211817966","0.2041","92.63","880.1163211817966","0.000243149868954","95.0940671908506","0.0001520133428639","-0.1062607626906468"
"Mali","21.33367881820348","0.0213","23.782404098165355","0.0236","11.48","23.782404098165355","0.00002811532046700024","35.275625446747675","0.00003097450559923755","0.0575727602813327","35.275625446747675","0.026","56.58652609006434","0.0324","60.41","56.58652609006434","0.0324","50.96031689301881","0.0262","-9.94","50.96031689301881","0.0262","78.46380748153443","0.0346","53.97","78.46380748153443","0.0346","97.65004765308554","0.0432","24.45","97.65004765308554","0.0432","84.32225399094592","0.0412","-13.65","84.32225399094592","0.0412","86.11740528949248","0.0391","2.13","86.11740528949248","0.0391","94.88264236359304","0.0407","10.18","94.88264236359304","0.0407","109.02955682630451","0.0397","14.91","109.02955682630451","0.0397","123.63395282344533","0.0468","13.39","123.63395282344533","0.0468","164.72531570169167","0.064","33.24","164.72531570169167","0.00007624493685966166","184.1767452942578","0.00005849416249702168","0.0140676712964341","184.1767452942578","0.0491","127.0302358827734","0.0294","-31.03","127.0302358827734","0.0294","118.0478794376936","0.0274","-7.07","118.0478794376936","0.000032642363593042654","19.89152966404575","0.000031808434596140106","-0.0990583853363592"
"Malta","57.90912556588039","0.0578","394.7556349773648","0.3919","581.68","394.7556349773648","0.0004668811055515","406.6385870860138","0.0003576364069573","0.0035861383796422","406.6385870860138","0.3002","487.50383607338574","0.2791","19.89","487.50383607338574","0.2791","257.5366928758637","0.1323","-47.17","257.5366928758637","0.1323","122.50482487491064","0.054","-52.43","122.50482487491064","0.054","240.39565165594476","0.1064","96.23","240.39565165594476","0.1064","252.23780081010244","0.1234","4.93","252.23780081010244","0.1234","109.87973552537528","0.0499","-56.44","109.87973552537528","0.0499","150.39447224207768","0.0645","36.87","150.39447224207768","0.0645","191.38003335715987","0.0696","27.25","191.38003335715987","0.0696","175.5431736954968","0.0664","-8.28","175.5431736954968","0.0664","282.5322492256374","0.1098","60.95","282.5322492256374","0.0001308077197998","425.17461281868","0.0001350964974982","0.060146662656833","425.17461281868","0.1134","295.60586132952113","0.0685","-30.47","295.60586132952113","0.0685","490.1680486061473","0.1137","65.82","490.1680486061473","0.0001354538956397","43.04644984512748","0.00006885870860138194","-0.1086705052069201"
"Marshall Island","0.0590421729807005","0.0001","0.0368954014772456","0","-37.52","0.0368954014772456","0.0","0.1057421968072432","0.00000011913271384322137","0.2223015670971832","0.1057421968072432","0.0001","0.2849535382416011","0.0002","169.47","0.2849535382416011","0.0002","0.0584226828687157","0","-79.5","0.0584226828687157","0","0.8396592804384083","0.0004","1337.17","0.8396592804384083","0.0004","0.0908267810340719","0","-89.18","0.0908267810340719","0","79.78638313080772","0.039","87749.4","79.78638313080772","0.039","0.1147367167024064","0.0001","-99.86","0.1147367167024064","0.0001","10.73751489158923","0.0046","9258.5","10.73751489158923","0.0046","0.2675363354777222","0.0001","-97.51","0.2675363354777222","0.0001","27.56191327138432","0.0104","10202.15","27.56191327138432","0.0104","0.545449130331189","0.0002","-98.02","0.545449130331189","0.0000002382654276864427","0.926113890874434","0.0000002382654276864427","0.0831418063870798","0.926113890874434","0.0002","0.4576959733142721","0.0001","-50.58","0.4576959733142721","0.0001","2.163045032165833","0.0005","372.6","2.163045032165833","0.0000005956635692161067","0.1063021205623064","0.00000011913271384322137","-0.1132779766918655"
"Martinique","22.751655944722422","0.0227","3.123576364069573","0.0031","-86.27","3.123576364069573","0.000003693114129139862","2.630462234929712","0.000002263521563021206","-0.0188072957378671","2.630462234929712","0.0019","3.624040981653562","0.0021","37.77","3.624040981653562","0.0021","3.811222301644031","0.002","5.17","3.811222301644031","0.002","5.552037169406719","0.0024","45.68","5.552037169406719","0.0024","4.471789373361926","0.002","-19.46","4.471789373361926","0.002","3.506361686919228","0.0017","-21.59","3.506361686919228","0.0017","3.296557064569931","0.0015","-5.98","3.296557064569931","0.0015","3.400250178699071","0.0015","3.15","3.400250178699071","0.0015","2.9810459852275435","0.0011","-12.33","2.9810459852275435","0.0011","3.2001906123421486","0.0012","7.35","3.2001906123421486","0.0012","3.751477245651656","0.0015","17.23","3.751477245651656","0.0000017869907076483204","5.551989516321182","0.0000017869907076483204","0.0571774527918325","5.551989516321182","0.0015","4.923147486299738","0.0011","-11.33","4.923147486299738","0.0011","4.530438408386943","0.0011","-7.98","4.530438408386943","0.000001310459852275435","0.6017631641648796","0.0000009530617107457708","-0.1033087091055935"
"Mauritania","19.49908267810341","0.0195","17.2391350964975","0.0171","-11.59","17.2391350964975","0.00002037169406719085","18.17279008815821","0.00001596378365499166","0.0064521133065665","18.17279008815821","0.0134","26.70617107457708","0.0153","46.96","26.70617107457708","0.0153","27.121455801763165","0.0139","1.56","27.121455801763165","0.0139","41.79660471765547","0.0184","54.11","41.79660471765547","0.0184","42.93354777221825","0.019","2.72","42.93354777221825","0.019","45.56366452227782","0.0223","6.13","45.56366452227782","0.0223","52.68766976411722","0.0239","15.64","52.68766976411722","0.0239","63.944734334048135","0.0274","21.37","63.944734334048135","0.0274","95.9024303073624","0.0349","49.98","95.9024303073624","0.0349","70.99578270192995","0.0268","-25.97","70.99578270192995","0.0268","78.19927329044556","0.0304","10.15","78.19927329044556","0.000036216345008339294","86.08155825589708","0.000027400524183940908","0.0120082701501855","86.08155825589708","0.023","140.70702883011674","0.0326","63.46","140.70702883011674","0.0326","95.07731713128425","0.0221","-32.43","95.07731713128425","0.00002632832975935192","21.2650464617584","0.000033952823445318086","-0.0924874237632187"
"Mauritius","523.9827138432214","0.5231","254.49322134858232","0.2526","-51.43","254.49322134858232","0.0003009292351679","459.9245889921372","0.0004045746962115","0.0961660047612013","459.9245889921372","0.3396","806.4184060042887","0.4618","75.34","806.4184060042887","0.4618","850.2048606147247","0.4367","5.43","850.2048606147247","0.4367","724.0162616154396","0.319","-14.84","724.0162616154396","0.319","1387.8044436502264","0.6143","91.68","1387.8044436502264","0.6143","663.8299380509889","0.3246","-52.17","663.8299380509889","0.3246","705.2347629258995","0.3201","6.24","705.2347629258995","0.3201","827.568012866333","0.3551","17.35","827.568012866333","0.3551","963.8993924231596","0.3506","16.47","963.8993924231596","0.3506","555.5775196568978","0.2101","-42.36","555.5775196568978","0.2101","372.308494162497","0.1447","-32.99","372.308494162497","0.0001723850369311","634.4925065522993","0.0002015725518227","0.0838946556740907","634.4925065522993","0.1692","443.18423874195855","0.1027","-30.15","443.18423874195855","0.1027","768.8657731713129","0.1783","73.49","768.8657731713129","0.0002124136287824","180.13316654753396","0.000287943769359","-0.0912217913743144"
"Mexico","358.65131045985225","0.3581","334.8919228020015","0.3325","-6.62","334.8919228020015","0.0003961162735287","494.9352990231118","0.0004353109363831","0.0569329997042813","494.9352990231118","0.3654","783.7091613056946","0.4487","58.35","783.7091613056946","0.4487","1055.7773409578272","0.5423","34.72","1055.7773409578272","0.5423","1616.783762211103","0.7124","53.14","1616.783762211103","0.7124","2088.059697402907","0.9243","29.15","2088.059697402907","0.9243","2238.90472956874","1.0949","7.22","2238.90472956874","1.0949","2764.5448058136767","1.2547","23.48","2764.5448058136767","1.2547","2904.97047891351","1.2463","5.08","2904.97047891351","1.2463","3191.119513938528","1.1607","9.85","3191.119513938528","1.1607","3056.064724803431","1.1556","-4.23","3056.064724803431","1.1556","2719.673183226114","1.0574","-11.01","2719.673183226114","0.0012597093161782","3929.1522158684775","0.0012485108410769","0.052980086130878","3929.1522158684775","1.048","4967.038277340958","1.1513","26.42","4967.038277340958","1.1513","5251.917369549679","1.218","5.74","5251.917369549679","0.0014510364546104","993.3154157731714","0.0015878008101024","-0.0966006835661508"
"Micronesia","0.0499999999999999","0","0.092899690254944","0.0001","85.78","0.092899690254944","0.00000011913271384322137","0.3502501786990707","0.000000357398141529664","0.3300211444525862","0.3502501786990707","0.0003","0.1142720991184179","0.0001","-67.37","0.1142720991184179","0.0001","0.1213485823207052","0.0001","6.19","0.1213485823207052","0.0001","0.4018465570645699","0.0002","231.14","0.4018465570645699","0.0002","0.1682868715749344","0.0001","-58.12","0.1682868715749344","0.0001","0.2792351679771265","0.0001","65.93","0.2792351679771265","0.0001","0.1120919704550869","0.0001","-59.86","0.1120919704550869","0.0001","0.228329759351918","0.0001","103.7","0.228329759351918","0.0001","0.2808315463426257","0.0001","22.99","0.2808315463426257","0.0001","0.4446866809625923","0.0002","58.35","0.4446866809625923","0.0002","0.6323683583512032","0.0002","42.21","0.6323683583512032","0.0000002382654276864427","0.5460328806290208","0.00000011913271384322137","-0.0162648551689272","0.5460328806290208","0.0001","0.5656897784131523","0.0001","3.6","0.5656897784131523","0.0001","0.6115320467000239","0.0001","8.1","0.6115320467000239","0.00000011913271384322137","0.0807362401715511","0.00000011913271384322137","-0.1034044663228537"
"Moldova","3.651715511079343","0.0036","3.6870621872766254","0.0037","0.97","3.6870621872766254","0.000004407910412199191","4.085549201810817","0.0000035739814152966407","0.0128755190613712","4.085549201810817","0.003","4.258506075768406","0.0024","4.23","4.258506075768406","0.0024","5.784381701215153","0.003","35.83","5.784381701215153","0.003","7.574124374553253","0.0033","30.94","7.574124374553253","0.0033","6.400667143197523","0.0028","-15.49","6.400667143197523","0.0028","6.0758041458184415","0.003","-5.08","6.0758041458184415","0.003","5.360769597331427","0.0024","-11.77","5.360769597331427","0.0024","5.484488920657613","0.0024","2.31","5.484488920657613","0.0024","7.190969740290684","0.0026","31.11","7.190969740290684","0.0026","7.327078865856565","0.0028","1.89","7.327078865856565","0.0028","10.202382654276864","0.004","39.24","10.202382654276864","0.000004765308553728854","8.027364784369787","0.0000025017869907076485","-0.0253975752802126","8.027364784369787","0.0021","11.492756730998334","0.0027","43.17","11.492756730998334","0.0027","12.33797950917322","0.0029","7.35","12.33797950917322","0.000003454848701453419","1.945639742673338","0.0000030974505599237545","-0.1003460606044501"
"Monaco","0.1891350964974982","0.0002","0.2307481534429354","0.0002","22","0.2307481534429354","0.0000002382654276864427","0.5686919228020014","0.0000004765308553728854","0.1744766221070091","0.5686919228020014","0.0004","0.3005837502978318","0.0002","-47.14","0.3005837502978318","0.0002","0.4864069573504885","0.0002","61.82","0.4864069573504885","0.0002","0.2217298070050035","0.0001","-54.41","0.2217298070050035","0.0001","0.6346318799142245","0.0003","186.22","0.6346318799142245","0.0003","0.8132594710507505","0.0004","28.15","0.8132594710507505","0.0004","1.2235287109840365","0.0006","50.45","1.2235287109840365","0.0006","1.492601858470336","0.0006","21.99","1.492601858470336","0.0006","2.103538241601144","0.0008","40.93","2.103538241601144","0.0008","1.6590779127948534","0.0006","-21.13","1.6590779127948534","0.0006","1.683142720991184","0.0007","1.45","1.683142720991184","0.0000008339289969025495","3.1773290445556355","0.0000009530617107457708","0.1057583943973762","3.1773290445556355","0.0008","2.642292113414344","0.0006","-16.84","2.642292113414344","0.0006","2.327960447939004","0.0005","-11.9","2.327960447939004","0.0000005956635692161067","0.5554443650226353","0.0000008339289969025495","-0.0907080064334994"
"Mongolia","8.410602811532046","0.0084","4.4254944007624495","0.0044","-47.38","4.4254944007624495","0.00000524183940910174","11.218918274958304","0.000009888015248987371","0.1828765216109749","11.218918274958304","0.0083","20.23808672861568","0.0116","80.39","20.23808672861568","0.0116","15.49365022635216","0.008","-23.44","15.49365022635216","0.008","10.776328329759352","0.0047","-30.45","10.776328329759352","0.0047","5.754812961639266","0.0025","-46.6","5.754812961639266","0.0025","6.536752442220634","0.0032","13.59","6.536752442220634","0.0032","7.805218012866334","0.0035","19.41","7.805218012866334","0.0035","15.732511317607818","0.0067","101.56","15.732511317607818","0.0067","18.824291160352637","0.0068","19.65","18.824291160352637","0.0068","13.729020729092207","0.0052","-27.07","13.729020729092207","0.0052","16.674362639980938","0.0065","21.45","16.674362639980938","0.000007743626399809388","23.061817965213248","0.000007386228258279724","0.0456362203388021","23.061817965213248","0.0062","32.549797474386466","0.0075","41.14","32.549797474386466","0.0075","32.70378842030022","0.0076","0.47","32.70378842030022","0.000009054086252084824","5.535727900881581","0.000008815820824398381","-0.0989672736974461"
"Montserrat","0.1111269954729568","0.0001","0.0723135573028353","0.0001","-34.93","0.0723135573028353","0.00000011913271384322137","0.2838217774600906","0.0000002382654276864427","0.3484484681338636","0.2838217774600906","0.0002","0.1497617345723135","0.0001","-47.23","0.1497617345723135","0.0001","0.0245413390517036","0","-83.61","0.0245413390517036","0","0.051036454610436","0","107.95","0.051036454610436","0","0.2487967595901834","0.0001","387.5","0.2487967595901834","0.0001","0.7539432928282106","0.0004","203.04","0.7539432928282106","0.0004","0.4915296640457469","0.0002","-34.81","0.4915296640457469","0.0002","0.0175720752918751","0","-96.42","0.0175720752918751","0","0.0494996426018584","0","181.68","0.0494996426018584","0","0.0498451274720038","0","0.68","0.0498451274720038","0","0.0589468668096259","0","18.27","0.0589468668096259","0.0","0.0735525375268048","0.0","0.0295183320880738","0.0735525375268048","0","0.1413390517035978","0","92.17","0.1413390517035978","0","0.1200262091970455","0","-15.08","0.1200262091970455","0.0","0.0200381224684298","0.0","-0.0992437585395689"
"Morocco","131.69429354300692","0.1315","141.35863712175365","0.1403","7.34","141.35863712175365","0.000167143197522","172.65078627591137","0.0001518942101501","0.0263720613513752","172.65078627591137","0.1275","213.14239933285683","0.122","23.45","213.14239933285683","0.122","276.5256135334763","0.142","29.74","276.5256135334763","0.142","277.5541815582559","0.1223","0.37","277.5541815582559","0.1223","237.3845484870145","0.1051","-14.47","237.3845484870145","0.1051","267.550464617584","0.1308","12.71","267.550464617584","0.1308","298.67662616154394","0.1356","11.63","298.67662616154394","0.1356","332.2761734572314","0.1426","11.25","332.2761734572314","0.1426","566.14268525137","0.2059","70.38","566.14268525137","0.2059","674.538003335716","0.2551","19.15","674.538003335716","0.2551","446.9114248272576","0.1738","-33.75","446.9114248272576","0.0002070526566595","857.4816059089827","0.0002724565165594","0.1094452662835249","857.4816059089827","0.2287","1003.9376935906602","0.2327","17.08","1003.9376935906602","0.2327","1018.6177865141768","0.2362","1.46","1018.6177865141768","0.0002813914700976","137.13289254229213","0.0002192041934715","-0.1030942999631327"
"Mozambique","228.6740052418394","0.2283","201.93581129378128","0.2005","-11.69","201.93581129378128","0.0002388610912556","328.6686800095306","0.0002891350964974","0.0747664838966027","328.6686800095306","0.2427","303.408553728854","0.1737","-7.69","303.408553728854","0.1737","648.7016916845365","0.3332","113.8","648.7016916845365","0.3332","914.8389206576128","0.4031","41.03","914.8389206576128","0.4031","1507.2342983083154","0.6672","64.75","1507.2342983083154","0.6672","963.4393257088398","0.4712","-36.08","963.4393257088398","0.4712","807.4989516321182","0.3665","-16.19","807.4989516321182","0.3665","691.6551346199666","0.2967","-14.35","691.6551346199666","0.2967","898.0343936144865","0.3266","29.84","898.0343936144865","0.3266","1835.908243983798","0.6942","104.44","1835.908243983798","0.6942","1085.819430545628","0.4221","-40.86","1085.819430545628","0.0005028591851322","1755.0935310936384","0.0005576602335001","0.0734306622816647","1755.0935310936384","0.4681","2397.3882535144157","0.5557","36.6","2397.3882535144157","0.5557","1966.2375268048609","0.456","-17.98","1966.2375268048609","0.000543245175125","233.919311412914","0.0003739575887538","-0.1049597352437117"
"Myanmar","121.24913033118897","0.1211","117.31341434357874","0.1165","-3.25","117.31341434357874","0.0001387896116273","173.81834643793184","0.0001528472718608","0.0573812120599632","173.81834643793184","0.1283","315.04717655468187","0.1804","81.25","315.04717655468187","0.1804","352.7170121515368","0.1812","11.96","352.7170121515368","0.1812","572.5138551346199","0.2523","62.32","572.5138551346199","0.2523","564.2416964498451","0.2498","-1.44","564.2416964498451","0.2498","843.7390040505123","0.4126","49.54","843.7390040505123","0.4126","885.76041219919","0.402","4.98","885.76041219919","0.402","741.8460209673577","0.3183","-16.25","741.8460209673577","0.3183","1007.688313080772","0.3665","35.84","1007.688313080772","0.3665","823.2637360019061","0.3113","-18.3","823.2637360019061","0.3113","682.8921848939718","0.2655","-17.05","682.8921848939718","0.0003162973552537","793.9939123183226","0.0002523230879199","0.0193820497488747","793.9939123183226","0.2118","774.7473314272099","0.1796","-2.42","774.7473314272099","0.1796","661.0690612342149","0.1533","-14.67","661.0690612342149","0.0001826304503216","92.41591613056944","0.0001477245651655","-0.1024782377278408"
"Namibia","49.941446271146056","0.0499","35.79879675959018","0.0355","-28.32","35.79879675959018","0.00004229211341434358","30.05586132952109","0.000026447462473195146","-0.0191115776266205","30.05586132952109","0.0222","36.64149392423159","0.021","21.91","36.64149392423159","0.021","36.75903025970931","0.0189","0.32","36.75903025970931","0.0189","158.3866571360496","0.0698","330.88","158.3866571360496","0.0698","78.93559685489635","0.0349","-50.16","78.93559685489635","0.0349","57.6614010007148","0.0282","-26.95","57.6614010007148","0.0282","71.80923278532285","0.0326","24.54","71.80923278532285","0.0326","33.706504646175844","0.0145","-53.06","33.706504646175844","0.0145","68.91639266142484","0.0251","104.46","68.91639266142484","0.0251","56.07578031927567","0.0212","-18.63","56.07578031927567","0.0212","44.98817012151537","0.0175","-19.77","44.98817012151537","0.00002084822492256374","184.4345723135573","0.00005861329521086491","0.369266593505353","184.4345723135573","0.0492","227.8525613533476","0.0528","23.54","227.8525613533476","0.0528","447.9657255182273","0.1039","96.6","447.9657255182273","0.0001237788896831","9.347867524422208","0.000014891589230402672","-0.1166467271630059"
"Nauru Rp","0.0627472003812246","0.0001","0.0458660948296402","0","-26.91","0.0458660948296402","0.0","0.0599714081486776","0.0","0.0366371774520452","0.0599714081486776","0","0.1222301644031451","0.0001","103.81","0.1222301644031451","0.0001","0.0012032404098165","0","-99.02","0.0012032404098165","0","0.1281391470097689","0.0001","10549.7","0.1281391470097689","0.0001","0.0139980938765785","0","-89.08","0.0139980938765785","0","0.0053133190374076","0","-62.02","0.0053133190374076","0","1.983619251846557","0.0009","37203.61","1.983619251846557","0.0009","1.045484870145342","0.0004","-47.29","1.045484870145342","0.0004","0.4294972599475816","0.0002","-58.92","0.4294972599475816","0.0002","0.117381462949726","0","-72.67","0.117381462949726","0","0.0842983083154634","0","-28.18","0.0842983083154634","0.0","0.2749940433643078","0.00000011913271384322137","0.2694965164624708","0.2749940433643078","0.0001","0.29253037884203","0.0001","6.38","0.29253037884203","0.0001","0.083952823445318","0","-71.3","0.083952823445318","0.0","0.00005956635692161069","0.0","-0.1190481865877628"
"Nepal","852.4864426971646","0.8511","863.86884679533","0.8576","1.34","863.86884679533","0.0010216821539194","1175.9362520848226","0.0010343102215868","0.0430359736111167","1175.9362520848226","0.8682","1564.241660710031","0.8957","33.02","1564.241660710031","0.8957","2002.091875148916","1.0283","27.99","2002.091875148916","1.0283","2593.5470693352395","1.1428","29.54","2593.5470693352395","1.1428","3318.9299142244463","1.4691","27.97","3318.9299142244463","1.4691","3044.0202763878965","1.4887","-8.28","3044.0202763878965","1.4887","4357.849880867286","1.9779","43.16","4357.849880867286","1.9779","5077.87444603288","2.1786","16.52","5077.87444603288","2.1786","6468.970216821539","2.353","27.4","6468.970216821539","2.353","6041.549106504646","2.2845","-6.61","6041.549106504646","2.2845","6012.090290683822","2.3374","-0.49","6012.090290683822","0.0027846080533714","8570.314069573506","0.0027232547057421","0.0506925423042381","8570.314069573506","2.2859","7716.607279008817","1.7885","-9.96","7716.607279008817","1.7885","6942.444865380034","1.6101","-10.03","6942.444865380034","0.0019181558255897","1215.388968310698","0.0019428162973552","-0.0982765761312741"
